"playerId","headshot","sweaterNumber","positionCode","shootsCatches","heightInInches","weightInPounds","heightInCentimeters","weightInKilograms","birthDate","birthCountry","firstName","lastName","birthCity","birthStateProvince","teamId"
8469765,"https://assets.nhle.com/mugs/nhl/20072008/ANA/8469765.png",7,"D","L",69,190,175,86,"1980-10-13","CAN","Marc-Andre","Bergeron","Trois-Rivières","QC",24
8470543,"https://assets.nhle.com/mugs/nhl/20072008/ANA/8470543.png",14,"L","L",72,188,183,85,"1979-09-26","CAN","Chris","Kunitz","Regina","SK",24
8470612,"https://assets.nhle.com/mugs/nhl/20072008/ANA/8470612.png",15,"C","R",76,220,193,100,"1985-05-10","CAN","Ryan","Getzlaf","Regina","SK",24
8470621,"https://assets.nhle.com/mugs/nhl/20072008/ANA/8470621.png",10,"R","R",75,208,191,94,"1985-05-16","CAN","Corey","Perry","Peterborough","ON",24
8470778,"https://assets.nhle.com/mugs/nhl/20072008/ANA/8470778.png",18,"L","L",74,183,188,83,"1984-02-17","USA","Drew","Miller","Dover","NJ",24
8470882,"https://assets.nhle.com/mugs/nhl/20072008/ANA/8470882.png",20,"C","L",69,175,175,79,"1985-07-10","CAN","Geoff","Platt","Mississauga","ON",24
8471676,"https://assets.nhle.com/mugs/nhl/20072008/ANA/8471676.png",9,"R","R",74,208,188,94,"1987-03-17","USA","Bobby","Ryan","Cherry Hill","NJ",24
8473494,"https://assets.nhle.com/mugs/nhl/20072008/ANA/8473494.png",56,"C","L",73,207,185,94,"1986-05-28","FIN","Petteri","Wirtanen","Hyvinkää",NA,24
8473646,"https://assets.nhle.com/mugs/nhl/20072008/ANA/8473646.png",20,"C","L",73,205,185,93,"1983-08-03","USA","Ryan","Carter","White Bear Lake","MN",24
8473682,"https://assets.nhle.com/mugs/nhl/20072008/ANA/8473682.png",48,"C","L",69,174,175,79,"1983-01-02","CAN","Andrew","Ebbett","Vernon","BC",24
8473972,"https://assets.nhle.com/mugs/nhl/20072008/ANA/8473972.png",1,"G","R",74,191,188,87,"1982-02-12","CHE","Jonas","Hiller","Felben Wellhausen",NA,24
8445550,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8445550.png",4,"D","R",76,220,193,100,"1969-12-10","CAN","Rob","Blake","Simcoe","ON",26
8451972,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8451972.png",27,"L","L",75,220,191,100,"1971-01-09","CAN","Scott","Thornton","London","ON",26
8456852,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8456852.png",25,"D","R",74,205,188,93,"1970-01-08","CAN","Jon","Klemm","Cranbrook","BC",26
8457403,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8457403.png",44,"D","L",74,220,188,100,"1971-02-27","CZE","Jaroslav","Modry","České Budějovice",NA,26
8459064,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8459064.png",7,"C","R",72,197,183,89,"1973-04-23","CAN","Derek","Armstrong","Ottawa","ON",26
8460516,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8460516.png",39,"G","L",73,195,185,88,"1976-04-22","CAN","Dan","Cloutier","Mont-Laurier","QC",26
8462102,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8462102.png",37,"G","R",71,180,180,82,"1977-07-19","CAN","Jean-Sebastien","Aubin","Montréal","QC",26
8462129,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8462129.png",26,"C","L",77,215,196,98,"1977-03-11","SVK","Michal","Handzus","Banská Bystrica",NA,26
8465113,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8465113.png",21,"R","R",73,202,185,92,"1978-03-16","CAN","Brian","Willsie","Belmont","ON",26
8466260,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8466260.png",19,"L","L",71,177,180,80,"1979-01-05","CAN","Kyle","Calder","Mannville","AB",26
8466304,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8466304.png",47,"L","L",71,192,180,87,"1979-06-01","SVK","Ladislav","Nagy","Saca",NA,26
8467331,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8467331.png",6,"D","L",74,215,188,98,"1979-11-06","CAN","Brad","Stuart","Rocky Mountain House","AB",26
8467391,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8467391.png",35,"G","L",75,232,191,105,"1980-01-18","CAN","Jason","LaBarbera","Burnaby","BC",26
8468500,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8468500.png",24,"L","R",74,210,188,95,"1982-06-19","RUS","Alex","Frolov","Moscow",NA,26
8468598,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8468598.png",17,"D","L",70,192,178,87,"1976-08-11","SVK","Lubomir","Visnovsky","Topolcany",NA,26
8469120,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8469120.png",41,"L","L",76,231,193,105,"1979-01-03","LVA","Raitis","Ivanans","Riga",NA,26
8469500,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8469500.png",14,"C","L",69,185,175,84,"1982-06-08","CAN","Michael","Cammalleri","Toronto","ON",26
8469795,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8469795.png",38,"D","R",71,195,180,88,"1981-02-26","CAN","Kevin","Dallman","Niagara Falls","ON",26
8470001,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8470001.png",29,"L","R",69,205,175,93,"1979-06-20","USA","Jeff","Giuliano","Nashua","NH",26
8470018,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8470018.png",8,"L","L",72,208,183,94,"1981-08-31","CAN","Matt","Ellis","Welland","ON",26
8470113,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8470113.png",29,"R","R",71,204,180,93,"1982-11-21","USA","John","Zeiler","Jefferson Hills","PA",26
8470575,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8470575.png",20,"D","R",72,197,183,89,"1978-12-03","USA","Tom","Preissing","Arlington Heights","IL",26
8470606,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8470606.png",23,"R","R",72,205,183,93,"1984-11-04","USA","Dustin","Brown","Ithaca","NY",26
8470619,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8470619.png",22,"C","L",78,245,198,111,"1984-12-18","USA","Brian","Boyle","Hingham","MA",26
8470649,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8470649.png",12,"C","L",71,189,180,86,"1985-02-01","CAN","Patrick","O'Sullivan","Toronto","ON",26
8470744,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8470744.png",15,"L","L",70,185,178,84,"1984-08-17","CAN","Brady","Murray","Brandon","MB",26
8470852,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8470852.png",NA,"L","L",73,203,185,92,"1983-11-01","CAN","Matt","Moulson","North York","ON",26
8471224,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8471224.png",34,"R","R",74,187,188,85,"1986-09-01","FIN","Lauri","Tukonen","Hyvinkää",NA,26
8471433,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8471433.png",46,"G","L",72,198,183,90,"1986-04-28","GBR","Daniel","Taylor","Plymouth",NA,26
8471677,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8471677.png",3,"D","L",73,227,185,103,"1987-01-13","USA","Jack","Johnson","Indianapolis","IN",26
8471685,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8471685.png",11,"C","L",75,225,191,102,"1987-08-24","SVN","Anze","Kopitar","Jesenice",NA,26
8471734,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8471734.png",32,"G","L",73,220,185,100,"1986-01-21","USA","Jonathan","Quick","Milford","CT",26
8472394,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8472394.png",5,"D","R",71,180,180,82,"1983-06-08","USA","Peter","Harrold","Kirtland Hills","OH",26
8473541,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8473541.png",45,"G","L",72,185,183,84,"1988-08-07","CAN","Jonathan","Bernier","Laval","QC",26
8473644,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8473644.png",52,"C","L",68,199,173,90,"1984-01-20","USA","Gabe","Gauthier","Torrance","CA",26
8473962,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8473962.png",9,"L","R",74,195,188,88,"1985-09-08","CAN","Teddy","Purcell","St. John's","NL",26
8473975,"https://assets.nhle.com/mugs/nhl/20072008/LAK/8473975.png",31,"G","L",72,165,183,75,"1982-03-08","SWE","Erik","Ersberg","Sala",NA,26
8448382,"https://assets.nhle.com/mugs/nhl/20072008/CGY/8448382.png",31,"G","L",71,193,180,88,"1967-04-29","CAN","Curtis","Joseph","Keswick","ON",20
8449895,"https://assets.nhle.com/mugs/nhl/20072008/CGY/8449895.png",11,"R","R",73,214,185,97,"1972-02-12","GBR","Owen","Nolan","Belfast",NA,20
8455919,"https://assets.nhle.com/mugs/nhl/20072008/CGY/8455919.png",24,"C","R",74,193,188,88,"1971-09-04","USA","Craig","Conroy","Potsdam","NY",20
8459053,"https://assets.nhle.com/mugs/nhl/20072008/CGY/8459053.png",33,"D","R",74,215,188,98,"1973-07-03","CAN","Adrian","Aucoin","Ottawa","ON",20
8459122,"https://assets.nhle.com/mugs/nhl/20072008/CGY/8459122.png",7,"C","L",74,182,188,83,"1974-05-09","CAN","Stephane","Yelle","Ottawa","ON",20
8459443,"https://assets.nhle.com/mugs/nhl/20072008/CGY/8459443.png",8,"D","L",75,224,191,102,"1975-01-09","SWE","Anders","Eriksson","Bollnas",NA,20
8460507,"https://assets.nhle.com/mugs/nhl/20072008/CGY/8460507.png",19,"C","L",76,225,193,102,"1976-06-04","CAN","Wayne","Primeau","Scarborough","ON",20
8460517,"https://assets.nhle.com/mugs/nhl/20072008/CGY/8460517.png",44,"D","R",73,203,185,92,"1976-01-27","CAN","Rhett","Warrener","Shaunavon","SK",20
8462036,"https://assets.nhle.com/mugs/nhl/20072008/CGY/8462036.png",22,"C","L",70,181,178,82,"1976-09-27","CAN","Daymond","Langkow","Edmonton","AB",20
8462042,"https://assets.nhle.com/mugs/nhl/20072008/CGY/8462042.png",12,"R","R",73,210,185,95,"1977-07-01","CAN","Jarome","Iginla","Edmonton","AB",20
8462147,"https://assets.nhle.com/mugs/nhl/20072008/CGY/8462147.png",34,"G","L",73,185,185,84,"1976-10-26","FIN","Miikka","Kiprusoff","Turku",NA,20
8464981,"https://assets.nhle.com/mugs/nhl/20072008/CGY/8464981.png",6,"D","R",76,207,193,94,"1978-08-16","CAN","Cory","Sarich","Saskatoon","SK",20
8465253,"https://assets.nhle.com/mugs/nhl/20072008/CGY/8465253.png",26,"L","R",74,189,188,86,"1978-03-01","SWE","Marcus","Nilson","Balsta",NA,20
8466181,"https://assets.nhle.com/mugs/nhl/20072008/CGY/8466181.png",20,"L","L",74,184,188,83,"1978-11-10","SWE","Kristian","Huselius","Osterhaninge",NA,20
8466343,"https://assets.nhle.com/mugs/nhl/20072008/CGY/8466343.png",16,"C","L",70,200,178,91,"1977-10-24","CAN","Mark","Smith","Edmonton","AB",20
8467338,"https://assets.nhle.com/mugs/nhl/20072008/CGY/8467338.png",40,"L","L",73,194,185,88,"1979-11-21","CAN","Alex","Tanguay","Ste-Justine","QC",20
8467344,"https://assets.nhle.com/mugs/nhl/20072008/CGY/8467344.png",28,"D","L",75,222,191,101,"1980-04-19","BRA","Robyn","Regehr","Recife",NA,20
8468213,"https://assets.nhle.com/mugs/nhl/20072008/CGY/8468213.png",4,"D","L",73,210,185,95,"1980-02-21","CAN","Jim","Vandermeer","Caroline","AB",20
8468252,"https://assets.nhle.com/mugs/nhl/20072008/CGY/8468252.png",17,"R","R",76,222,193,101,"1980-03-07","CAN","Eric","Godard","Vernon","BC",20
8468502,"https://assets.nhle.com/mugs/nhl/20072008/CGY/8468502.png",21,"D","L",73,222,185,101,"1981-06-18","USA","David","Hale","Colorado Springs","CO",20
8468695,"https://assets.nhle.com/mugs/nhl/20072008/CGY/8468695.png",18,"C","L",71,195,180,88,"1982-03-18","CAN","Matthew","Lombardi","Montréal","QC",20
8469664,"https://assets.nhle.com/mugs/nhl/20072008/CGY/8469664.png",25,"R","R",76,210,193,95,"1981-12-28","USA","David","Moss","Livonia","MI",20
8470147,"https://assets.nhle.com/mugs/nhl/20072008/CGY/8470147.png",1,"G","L",73,210,185,95,"1983-05-23","CAN","Curtis","McElhinney","London","ON",20
8470180,"https://assets.nhle.com/mugs/nhl/20072008/CGY/8470180.png",23,"L","L",73,200,185,91,"1983-02-14","USA","Eric","Nystrom","Syosset","NY",20
8470602,"https://assets.nhle.com/mugs/nhl/20072008/CGY/8470602.png",3,"D","L",76,222,193,101,"1985-04-10","CAN","Dion","Phaneuf","Edmonton","AB",20
8470632,"https://assets.nhle.com/mugs/nhl/20072008/CGY/8470632.png",47,"D","L",74,170,188,77,"1984-11-02","CAN","Tim","Ramholt","Fernie","BC",20
8471310,"https://assets.nhle.com/mugs/nhl/20072008/CGY/8471310.png",16,"C","L",72,187,183,85,"1986-07-16","CAN","Dustin","Boyd","Winnipeg","MB",20
8471819,"https://assets.nhle.com/mugs/nhl/20072008/CGY/8471819.png",36,"G","R",73,187,185,85,"1986-04-27","CAN","Matt","Keetley","Medicine Hat","AB",20
8446788,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8446788.png",91,"C","L",74,207,188,94,"1969-12-13","RUS","Sergei","Fedorov","Pskov",NA,29
8456283,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8456283.png",52,"D","R",74,220,188,100,"1971-07-10","CAN","Adam","Foote","Toronto","ON",29
8458976,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8458976.png",19,"C","R",71,183,180,83,"1974-03-26","CAN","Michael","Peca","Toronto","ON",29
8459455,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8459455.png",9,"R","L",70,181,178,82,"1975-01-22","CZE","David","Vyborny","Jihlava",NA,29
8460556,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8460556.png",33,"L","L",76,220,193,100,"1974-10-08","SWE","Freddy","Modin","Sundsvall",NA,29
8460757,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8460757.png",23,"D","L",73,205,185,93,"1975-01-20","SWE","Dick","Tarnstrom","Sundbyberg",NA,29
8462535,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8462535.png",45,"L","L",75,230,191,104,"1976-02-07","CAN","Jody","Shelley","Thompson","MB",29
8466251,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8466251.png",25,"L","L",75,215,191,98,"1979-05-02","CAN","Jason","Chimera","Edmonton","AB",29
8467334,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8467334.png",27,"C","L",74,207,188,94,"1980-05-18","CAN","Manny","Malhotra","Mississauga","ON",29
8467880,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8467880.png",14,"C","L",75,211,191,96,"1981-02-05","CAN","Kris","Beech","Salmon Arm","BC",29
8468001,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8468001.png",24,"C","L",71,177,180,80,"1981-06-11","CAN","Derek","MacKenzie","Sudbury","ON",29
8468484,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8468484.png",97,"D","L",75,215,191,98,"1982-03-21","CZE","Rostislav","Klesla","Novy Jicin",NA,29
8468493,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8468493.png",81,"D","L",75,201,191,91,"1981-03-24","USA","Ron","Hainsey","Bolton","CT",29
8469442,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8469442.png",10,"D","R",71,196,180,89,"1977-10-30","CAN","Duvie","Westcott","Winnipeg","MB",29
8469461,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8469461.png",31,"G","L",74,202,188,92,"1982-11-07","CAN","Pascal","Leclaire","Repentigny","QC",29
8469475,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8469475.png",12,"C","R",75,204,191,93,"1983-08-12","CZE","Jiri","Novotny","Pelhrimov",NA,29
8469685,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8469685.png",17,"C","L",74,210,188,95,"1981-11-06","CAN","Andrew","Murray","Selkirk","MB",29
8469820,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8469820.png",24,"C","L",72,213,183,97,"1981-01-02","CAN","Zenon","Konopka","Niagara on the Lake","ON",29
8470041,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8470041.png",61,"R","L",76,211,193,96,"1984-06-16","CAN","Rick","Nash","Brampton","ON",29
8470090,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8470090.png",30,"G","L",72,190,183,86,"1973-11-29","FIN","Fredrik","Norrena","Pietarsaari",NA,29
8470152,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8470152.png",36,"C","L",72,187,183,85,"1983-12-05","SWE","Joakim","Lindstrom","Skelleftea",NA,29
8470170,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8470170.png",55,"D","L",74,211,188,96,"1984-03-29","NOR","Ole-Kristian","Tollefsen","Oslo",NA,29
8470310,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8470310.png",24,"D","L",73,220,185,100,"1983-09-27","CAN","Aaron","Rome","Nesbitt","MB",29
8470597,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8470597.png",13,"R","R",74,203,188,92,"1984-11-05","UKR","Nikolay","Zherdev","Kiev",NA,29
8470639,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8470639.png",49,"C","R",73,204,185,93,"1985-07-13","USA","Dan","Fritsche","Parma","OH",29
8470699,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8470699.png",35,"D","L",76,230,193,104,"1978-06-18","CZE","Jan","Hejda","Prague",NA,29
8470760,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8470760.png",3,"D","L",76,230,193,104,"1985-06-21","CAN","Marc","Methot","Ottawa","ON",29
8471185,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8471185.png",22,"L","L",73,197,185,89,"1982-12-28","CAN","Curtis","Glencross","Kindersley","SK",29
8471221,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8471221.png",21,"L","L",74,206,188,93,"1985-10-09","CAN","Alexandre","Picard","Les Saules","QC",29
8471259,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8471259.png",41,"R","R",73,201,185,91,"1986-05-23","USA","Adam","Pineault","Holyoke","MA",29
8471305,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8471305.png",30,"G","L",73,186,185,84,"1986-03-28","CAN","Daniel","Lacosta","Labrador City","NL",29
8471680,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8471680.png",8,"C","R",71,187,180,85,"1987-01-01","CAN","Gilbert","Brule","Edmonton","AB",29
8471729,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8471729.png",10,"D","L",70,170,178,77,"1987-05-02","CAN","Kris","Russell","Caroline","AB",29
8471766,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8471766.png",40,"R","R",75,206,191,93,"1986-05-13","USA","Jared","Boll","Charlotte","NC",29
8472262,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8472262.png",21,"D","L",72,195,183,88,"1983-04-05","USA","Clay","Wilson","Sturgeon Lake","MN",29
8473542,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8473542.png",23,"L","L",77,228,196,103,"1987-09-28","USA","Tom","Sestito","Rome","NY",29
8473544,"https://assets.nhle.com/mugs/nhl/20072008/CBJ/8473544.png",16,"C","L",73,200,185,91,"1987-09-22","CAN","Derick","Brassard","Hull","QC",29
8445735,"https://assets.nhle.com/mugs/nhl/20072008/CAR/8445735.png",17,"C","L",73,205,185,93,"1970-08-09","CAN","Rod","Brind'Amour","Ottawa","ON",12
8452371,"https://assets.nhle.com/mugs/nhl/20072008/CAR/8452371.png",2,"D","L",73,207,185,94,"1968-10-02","CAN","Glen","Wesley","Red Deer","AB",12
8456547,"https://assets.nhle.com/mugs/nhl/20072008/CAR/8456547.png",6,"D","L",74,210,188,95,"1970-08-10","USA","Bret","Hedican","St. Paul","MN",12
8458537,"https://assets.nhle.com/mugs/nhl/20072008/CAR/8458537.png",13,"L","R",70,180,178,82,"1972-05-08","CAN","Ray","Whitney","Fort Saskatchewan","AB",12
8458943,"https://assets.nhle.com/mugs/nhl/20072008/CAR/8458943.png",61,"L","L",72,193,183,88,"1973-12-20","CAN","Cory","Stillman","Peterborough","ON",12
8459547,"https://assets.nhle.com/mugs/nhl/20072008/CAR/8459547.png",24,"R","R",70,196,178,89,"1973-07-19","CAN","Scott","Walker","Cambridge","ON",12
8460715,"https://assets.nhle.com/mugs/nhl/20072008/CAR/8460715.png",47,"G","L",75,220,191,100,"1975-08-31","USA","John","Grahame","Denver","CO",12
8464989,"https://assets.nhle.com/mugs/nhl/20072008/CAR/8464989.png",8,"C","L",73,202,185,92,"1976-11-02","USA","Matt","Cullen","Virginia","MN",12
8465166,"https://assets.nhle.com/mugs/nhl/20072008/CAR/8465166.png",27,"R","R",72,200,183,91,"1977-04-26","BRN","Craig","Adams","Seria",NA,12
8465189,"https://assets.nhle.com/mugs/nhl/20072008/CAR/8465189.png",19,"R","R",70,180,178,82,"1977-04-05","CAN","Trevor","Letowski","Thunder Bay","ON",12
8466035,"https://assets.nhle.com/mugs/nhl/20072008/CAR/8466035.png",14,"L","R",68,188,173,85,"1978-10-27","RUS","Sergei","Samsonov","Moscow",NA,12
8466215,"https://assets.nhle.com/mugs/nhl/20072008/CAR/8466215.png",77,"D","R",72,204,183,93,"1977-06-20","USA","Joe","Corvo","Oak Park","IL",12
8467396,"https://assets.nhle.com/mugs/nhl/20072008/CAR/8467396.png",26,"R","L",74,205,188,93,"1978-11-06","USA","Erik","Cole","Oswego","NY",12
8467889,"https://assets.nhle.com/mugs/nhl/20072008/CAR/8467889.png",45,"D","R",73,212,185,96,"1980-07-19","USA","David","Tanabe","White Bear Lake","MN",12
8467915,"https://assets.nhle.com/mugs/nhl/20072008/CAR/8467915.png",22,"D","R",76,227,193,103,"1979-11-07","CAN","Mike","Commodore","Fort Saskatchewan","AB",12
8467949,"https://assets.nhle.com/mugs/nhl/20072008/CAR/8467949.png",5,"D","L",72,190,183,86,"1973-11-08","CZE","Frantisek","Kaberle","Kladno",NA,12
8468038,"https://assets.nhle.com/mugs/nhl/20072008/CAR/8468038.png",32,"G","L",75,186,191,84,"1981-05-19","CAN","Michael","Leighton","Petrolia","ON",12
8468508,"https://assets.nhle.com/mugs/nhl/20072008/CAR/8468508.png",14,"R","R",73,184,185,83,"1981-10-04","CAN","Justin","Williams","Cobourg","ON",12
8468560,"https://assets.nhle.com/mugs/nhl/20072008/CAR/8468560.png",18,"L","L",71,185,180,84,"1980-12-09","CAN","Ryan","Bayda","Saskatoon","SK",12
8468577,"https://assets.nhle.com/mugs/nhl/20072008/CAR/8468577.png",7,"D","L",75,220,191,100,"1975-02-20","SWE","Niclas","Wallin","Boden",NA,12
8469044,"https://assets.nhle.com/mugs/nhl/20072008/CAR/8469044.png",28,"L","L",76,225,193,102,"1977-09-29","CAN","Wade","Brookbank","Lanigan","SK",12
8469462,"https://assets.nhle.com/mugs/nhl/20072008/CAR/8469462.png",15,"R","L",72,200,183,91,"1983-02-16","FIN","Tuomo","Ruutu","Vantaa",NA,12
