"playerId","headshot","sweaterNumber","positionCode","shootsCatches","heightInInches","weightInPounds","heightInCentimeters","weightInKilograms","birthDate","birthCountry","firstName","lastName","birthCity","birthStateProvince","teamId"
8474661,"https://assets.nhle.com/mugs/nhl/20142015/CAR/8474661.png",47,"D","L",73,195,185,88,"1990-07-17","CZE","Michal","Jordan","Zlin",NA,12
8475250,"https://assets.nhle.com/mugs/nhl/20142015/CAR/8475250.png",15,"C","L",75,200,191,91,"1991-02-22","CZE","Andrej","Nestrasil","Prague",NA,12
8475294,"https://assets.nhle.com/mugs/nhl/20142015/CAR/8475294.png",62,"D","L",75,217,191,98,"1991-07-13","FIN","Rasmus","Rissanen","Kuopio",NA,12
8475732,"https://assets.nhle.com/mugs/nhl/20142015/CAR/8475732.png",41,"D","R",72,205,183,93,"1991-09-29","CAN","Danny","Biega","Montréal","QC",12
8475753,"https://assets.nhle.com/mugs/nhl/20142015/CAR/8475753.png",27,"D","R",72,214,183,97,"1992-03-20","USA","Justin","Faulk","South St. Paul","MN",12
8475784,"https://assets.nhle.com/mugs/nhl/20142015/CAR/8475784.png",53,"L","L",71,197,180,89,"1992-05-16","CAN","Jeff","Skinner","Toronto","ON",12
8475826,"https://assets.nhle.com/mugs/nhl/20142015/CAR/8475826.png",52,"R","R",71,185,180,84,"1991-12-24","CAN","Justin","Shugg","Niagara Falls","ON",12
8475980,"https://assets.nhle.com/mugs/nhl/20142015/CAR/8475980.png",48,"C","R",77,203,196,92,"1991-09-26","CAN","Brody","Sutter","Viking","AB",12
8476397,"https://assets.nhle.com/mugs/nhl/20142015/CAR/8476397.png",45,"D","L",74,191,188,87,"1993-03-29","USA","Keegan","Lowe","Greenwich","CT",12
8476437,"https://assets.nhle.com/mugs/nhl/20142015/CAR/8476437.png",49,"C","L",74,199,188,90,"1993-03-01","SWE","Victor","Rask","Leksand",NA,12
8476465,"https://assets.nhle.com/mugs/nhl/20142015/CAR/8476465.png",7,"D","R",71,175,180,79,"1993-03-31","CAN","Ryan","Murphy","Aurora","ON",12
8476944,"https://assets.nhle.com/mugs/nhl/20142015/CAR/8476944.png",56,"L","L",76,210,193,95,"1992-06-11","CAN","Brendan","Woods","Humboldt","SK",12
8477496,"https://assets.nhle.com/mugs/nhl/20142015/CAR/8477496.png",28,"C","R",73,202,185,92,"1994-12-02","SWE","Elias","Lindholm","Boden",NA,12
8477887,"https://assets.nhle.com/mugs/nhl/20142015/CAR/8477887.png",36,"C","R",73,210,185,95,"1992-05-29","USA","Patrick","Brown","Bloomfield Hills","MI",12
8467917,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8467917.png",3,"D","L",73,206,185,93,"1980-08-03","USA","Jordan","Leopold","Golden Valley","MN",29
8468486,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8468486.png",43,"L","L",74,215,188,98,"1982-04-18","CAN","Scott","Hartnell","Regina","SK",29
8469492,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8469492.png",51,"D","L",74,221,188,100,"1983-07-19","RUS","Fedor","Tyutin","Izhevsk",NA,29
8470065,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8470065.png",12,"C","L",74,213,188,97,"1982-01-06","CAN","Ryan","Craig","Abbotsford","BC",29
8470147,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8470147.png",30,"G","L",73,210,185,95,"1983-05-23","CAN","Curtis","McElhinney","London","ON",29
8470222,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8470222.png",21,"D","R",71,203,180,92,"1984-02-21","USA","James","Wisniewski","Canton","MI",29
8470920,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8470920.png",23,"R","R",72,207,183,94,"1984-03-31","CAN","David","Clarkson","Toronto","ON",29
8471273,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8471273.png",17,"C","L",74,208,188,94,"1986-04-29","USA","Brandon","Dubinsky","Anchorage","AK",29
8471490,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8471490.png",32,"R","R",75,209,191,95,"1985-07-15","CAN","Adam","Cracknell","Prince Albert","SK",29
8471504,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8471504.png",18,"R","L",74,217,188,98,"1981-12-10","CAN","Rene","Bourque","Lac La Biche","AB",29
8471677,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8471677.png",7,"D","L",73,227,185,103,"1987-01-13","USA","Jack","Johnson","Indianapolis","IN",29
8471681,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8471681.png",10,"R","R",73,216,185,98,"1987-05-19","USA","Jack","Skille","Madison","WI",29
8471766,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8471766.png",40,"R","R",75,206,191,93,"1986-05-13","USA","Jared","Boll","Charlotte","NC",29
8473422,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8473422.png",71,"L","L",72,210,183,95,"1987-10-31","USA","Nick","Foligno","Buffalo","NY",29
8473573,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8473573.png",42,"C","L",76,199,193,90,"1988-05-24","RUS","Artem","Anisimov","Yaroslavl",NA,29
8473647,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8473647.png",28,"D","L",71,192,180,87,"1986-01-23","CAN","Frédéric","St-Denis","Greenfield Park","QC",29
8473914,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8473914.png",55,"C","R",70,195,178,88,"1985-02-04","CAN","Mark","Letestu","Elk Point","AB",29
8473992,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8473992.png",44,"D","L",77,223,196,101,"1988-10-11","CAN","Justin","Falk","Snowflake","MB",29
8474095,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8474095.png",34,"C","L",70,192,178,87,"1989-04-23","CAN","Dana","Tyrell","Airdrie","AB",29
8474130,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8474130.png",26,"R","R",72,192,183,87,"1989-07-25","USA","Corey","Tropp","Grosse Pointe Woods","MI",29
8474597,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8474597.png",29,"D","R",73,190,185,86,"1989-11-30","CAN","Cody","Goloubef","Mississauga","ON",29
8474609,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8474609.png",25,"C","L",74,207,188,94,"1990-06-18","CAN","Luke","Adam","St. John's","NL",29
8474685,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8474685.png",11,"L","L",71,186,180,84,"1989-12-24","CAN","Matt","Calvert","Brandon","MB",29
8474715,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8474715.png",13,"R","R",68,176,173,80,"1989-06-05","USA","Cam","Atkinson","Riverside","CT",29
8474744,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8474744.png",37,"C","L",73,198,185,90,"1988-12-29","CAN","Sean","Collins","Saskatoon","SK",29
8474774,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8474774.png",47,"D","R",75,215,191,98,"1990-03-13","CAN","Dalton","Prout","Kingsville","ON",29
8475148,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8475148.png",20,"D","L",74,200,188,91,"1991-02-24","USA","Tim","Erixon","Port Chester","NY",29
8475214,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8475214.png",9,"L","R",73,195,185,88,"1991-04-16","USA","Jeremy","Morin","Auburn","NY",29
8475233,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8475233.png",58,"D","R",73,235,185,107,"1990-10-22","CAN","David","Savard","St-Hyacinthe","QC",29
8475246,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8475246.png",4,"D","L",74,205,188,93,"1990-02-23","CAN","Kevin","Connauton","Edmonton","AB",29
8475683,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8475683.png",72,"G","L",74,182,188,83,"1988-09-20","RUS","Sergei","Bobrovsky","Novokuznetsk",NA,29
8475793,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8475793.png",19,"C","R",75,218,191,99,"1992-07-31","CAN","Ryan","Johansen","Vancouver","BC",29
8475808,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8475808.png",39,"C","L",74,199,188,90,"1992-04-09","CAN","Michael","Chaput","Ile Bizard","QC",29
8476207,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8476207.png",23,"C","L",68,175,173,79,"1988-02-26","USA","Brian","Gibbons","Braintree","MA",29
8476341,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8476341.png",31,"G","L",75,193,191,88,"1992-11-27","SWE","Anton","Forsberg","Härnösand",NA,29
8476432,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8476432.png",38,"C","L",74,203,188,92,"1993-06-15","CAN","Boone","Jenner","Dorchester","ON",29
8476448,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8476448.png",25,"C","L",72,190,183,86,"1993-01-08","SWE","William","Karlsson","Marsta",NA,29
8476850,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8476850.png",27,"D","L",73,206,185,93,"1993-09-27","CAN","Ryan","Murray","Regina","SK",29
8476981,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8476981.png",77,"R","R",75,218,191,99,"1994-05-07","CAN","Josh","Anderson","Burlington","ON",29
8477448,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8477448.png",56,"L","L",71,201,180,91,"1994-11-30","AUT","Marko","Dano","Eisenstadt",NA,29
8477505,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8477505.png",10,"C","L",74,190,188,86,"1994-09-22","SWE","Alexander","Wennberg","Stockholm",NA,29
8477510,"https://assets.nhle.com/mugs/nhl/20142015/CBJ/8477510.png",21,"L","L",73,213,185,97,"1994-10-07","USA","Kerby","Rychel","Torrance","CA",29
8466333,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8466333.png",21,"D","L",71,182,180,83,"1979-03-17","CAN","Andrew","Ference","Edmonton","AB",22
8468611,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8468611.png",23,"L","L",72,211,183,96,"1981-06-17","USA","Matt","Hendricks","Blaine","MN",22
8469485,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8469485.png",8,"C","L",69,184,175,83,"1983-05-04","CAN","Derek","Roy","Ottawa","ON",22
8470159,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8470159.png",27,"C","R",72,200,183,91,"1983-10-19","CAN","Boyd","Gordon","Unity","SK",22
8471348,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8471348.png",86,"D","L",76,217,193,98,"1986-06-16","RUS","Nikita","Nikitin","Omsk",NA,22
8471678,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8471678.png",67,"L","L",75,200,191,91,"1986-09-29","CAN","Benoit","Pouliot","Alfred","ON",22
8471816,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8471816.png",5,"D","R",75,209,191,95,"1987-05-15","USA","Mark","Fayne","Nashua","NH",22
8472424,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8472424.png",48,"L","L",74,219,188,99,"1985-04-15","CAN","Ryan","Hamilton","Oshawa","ON",22
8473507,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8473507.png",2,"D","R",75,209,191,95,"1987-12-09","USA","Jeff","Petry","Ann Arbor","MI",22
8473514,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8473514.png",6,"L","L",76,213,193,97,"1987-10-05","FIN","Jesse","Joensuu","Pori",NA,22
8473614,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8473614.png",32,"G","L",70,183,178,83,"1987-07-25","USA","Richard","Bachman","Salt Lake City","UT",22
8473911,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8473911.png",13,"R","R",73,205,185,93,"1984-04-26","CAN","Steven","Pinizzotto","Mississauga","ON",22
8473962,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8473962.png",16,"R","R",74,195,188,88,"1985-09-08","CAN","Teddy","Purcell","St. John's","NL",22
8473970,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8473970.png",12,"L","L",75,214,191,97,"1986-08-12","CAN","Rob","Klinkhammer","Lethbridge","AB",22
8473989,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8473989.png",20,"L","L",76,225,193,102,"1989-07-25","CAN","Luke","Gazdic","Toronto","ON",22
8474048,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8474048.png",22,"D","L",78,222,198,101,"1989-06-11","CAN","Keith","Aulie","Rouleau","SK",22
8474102,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8474102.png",57,"L","R",73,196,185,89,"1988-05-28","CAN","David","Perron","Sherbrooke","QC",22
8474586,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8474586.png",14,"R","R",71,190,180,86,"1990-05-15","CAN","Jordan","Eberle","Regina","SK",22
8474602,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8474602.png",19,"D","R",74,190,188,86,"1990-07-06","CAN","Justin","Schultz","Kelowna","BC",22
8475165,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8475165.png",51,"C","L",72,184,183,83,"1991-04-24","SWE","Anton","Lander","Sundsvall",NA,22
8475671,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8475671.png",28,"R","L",75,206,191,93,"1990-05-20","CAN","Matt","Fraser","Red Deer","AB",22
8475681,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8475681.png",30,"G","L",74,181,188,82,"1986-09-11","CAN","Ben","Scrivens","Spruce Grove","AB",22
8475716,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8475716.png",85,"D","L",77,217,196,98,"1992-02-18","SVK","Martin","Marincin","Kosice",NA,22
8475734,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8475734.png",70,"L","L",74,212,188,96,"1991-12-04","USA","Curtis","Hamilton","Tacoma","WA",22
8475752,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8475752.png",15,"R","R",74,200,188,91,"1991-11-01","USA","Tyler","Pitlick","Minneapolis","MN",22
8475781,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8475781.png",34,"G","L",73,205,185,93,"1992-02-11","CAN","Tyler","Bunz","Regina","SK",22
8475791,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8475791.png",4,"L","L",73,210,185,95,"1991-11-14","CAN","Taylor","Hall","Calgary","AB",22
8475869,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8475869.png",88,"D","L",74,204,188,93,"1991-08-21","CAN","Brandon","Davidson","Taber","AB",22
8476062,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8476062.png",26,"C","R",68,174,173,79,"1988-08-12","USA","Mark","Arcobello","Milford","CT",22
8476179,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8476179.png",41,"C","L",75,202,191,92,"1987-07-16","USA","Will","Acton","Edina","MN",22
8476316,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8476316.png",1,"G","L",75,215,191,98,"1993-03-23","CAN","Laurent","Brossoit","Port Alberni","BC",22
8476336,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8476336.png",26,"R","R",73,212,185,96,"1991-08-25","FIN","Iiro","Pakarinen","Loviisa",NA,22
8476426,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8476426.png",85,"D","L",76,207,193,94,"1993-04-09","CAN","David","Musil","Calgary","AB",22
8476454,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8476454.png",93,"C","L",72,195,183,88,"1993-04-12","CAN","Ryan","Nugent-Hopkins","Burnaby","BC",22
8476472,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8476472.png",77,"D","L",75,216,191,98,"1993-07-20","SWE","Oscar","Klefbom","Karlstad",NA,22
8476779,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8476779.png",24,"D","L",69,177,175,80,"1988-08-24","CAN","Brad","Hunt","Maple Ridge","BC",22
8476839,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8476839.png",35,"G","L",72,181,183,82,"1982-08-08","SWE","Viktor","Fasth","Kalix",NA,22
8476855,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8476855.png",10,"R","L",71,195,180,88,"1993-10-06","RUS","Nail","Yakupov","Nizhnekamsk",NA,22
8477249,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8477249.png",58,"R","R",70,181,178,82,"1988-09-18","USA","Andrew","Miller","Bloomfield Hills","MI",22
8477410,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8477410.png",NA,"C","L",77,232,196,105,"1994-10-04","RUS","Bogdan","Yakimov","Nizhnekamsk",NA,22
8477498,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8477498.png",25,"D","L",76,221,193,100,"1995-02-04","CAN","Darnell","Nurse","Hamilton","ON",22
8477851,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8477851.png",82,"D","L",72,187,183,85,"1992-06-25","USA","Jordan","Oesterle","Dearborn Heights","MI",22
8477934,"https://assets.nhle.com/mugs/nhl/20142015/EDM/8477934.png",29,"C","L",74,208,188,94,"1995-10-27","DEU","Leon","Draisaitl","Cologne",NA,22
8467977,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8467977.png",16,"R","R",76,235,193,107,"1981-09-02","CAN","Brian","McGrattan","Hamilton","ON",20
8468674,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8468674.png",29,"D","R",74,212,188,96,"1982-04-03","CAN","Deryk","Engelland","Edmonton","AB",20
8469770,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8469770.png",6,"D","R",72,202,183,92,"1983-03-20","CAN","Dennis","Wideman","Kitchener","ON",20
8470162,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8470162.png",18,"C","L",73,195,185,88,"1983-12-19","CAN","Matt","Stajan","Mississauga","ON",20
8470201,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8470201.png",24,"C","L",70,190,178,86,"1984-01-04","CZE","Jiri","Hudler","Olomouc",NA,20
8470714,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8470714.png",28,"D","R",75,204,191,93,"1984-01-05","USA","Corey","Potter","Lansing","MI",20
8470877,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8470877.png",19,"R","R",75,208,191,94,"1984-08-10","CAN","David","Jones","Guelph","ON",20
8470966,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8470966.png",5,"D","L",72,205,183,93,"1983-10-03","CAN","Mark","Giordano","Toronto","ON",20
8471185,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8471185.png",20,"L","L",73,197,185,89,"1982-12-28","CAN","Curtis","Glencross","Kindersley","SK",20
8471222,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8471222.png",15,"D","L",76,210,193,95,"1986-02-01","CZE","Ladislav","Smid","Frydlant",NA,20
8471403,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8471403.png",31,"G","L",74,206,188,93,"1986-07-01","FIN","Karri","Ramo","Asikkala",NA,20
8471664,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8471664.png",21,"L","L",73,179,185,81,"1985-09-17","CAN","Mason","Raymond","Cochrane","AB",20
8471682,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8471682.png",22,"R","R",72,205,183,93,"1987-01-01","CAN","Devin","Setoguchi","Taber","AB",20
8471729,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8471729.png",4,"D","L",70,170,178,77,"1987-05-02","CAN","Kris","Russell","Caroline","AB",20
8473673,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8473673.png",3,"D","L",73,191,185,87,"1987-05-07","CAN","David","Schlemko","Edmonton","AB",20
8473972,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8473972.png",1,"G","R",74,191,188,87,"1982-02-12","CHE","Jonas","Hiller","Felben Wellhausen",NA,20
8474038,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8474038.png",32,"C","L",69,164,175,74,"1989-04-27","CAN","Paul","Byron","Ottawa","ON",20
8474150,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8474150.png",11,"C","L",72,206,183,93,"1989-03-17","SWE","Mikael","Backlund","Vasteras",NA,20
8474577,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8474577.png",8,"C","L",77,221,196,100,"1990-01-30","CAN","Joe","Colborne","Calgary","AB",20
8474642,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8474642.png",17,"C","L",74,208,188,94,"1990-03-25","CAN","Lance","Bouma","Provost","AB",20
8474673,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8474673.png",7,"D","L",74,187,188,85,"1990-06-07","CAN","TJ","Brodie","Chatham","ON",20
8475213,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8475213.png",22,"C","R",74,209,188,95,"1991-01-29","USA","Drew","Shore","Denver","CO",20
8475260,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8475260.png",10,"C","R",74,195,188,88,"1990-09-10","CAN","Corban","Knight","Oliver","BC",20
8475299,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8475299.png",37,"G","L",73,190,185,86,"1991-04-16","FIN","Joni","Ortio","Turku",NA,20
8475650,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8475650.png",52,"L","L",74,220,188,100,"1987-01-31","USA","Brandon","Bollig","St. Charles","MO",20
8475733,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8475733.png",59,"C","L",73,195,185,88,"1992-02-04","CAN","Max","Reinhart","West Vancouver","BC",20
8475829,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8475829.png",49,"D","R",72,190,183,86,"1991-02-07","CAN","John","Ramage","Mississauga","ON",20
8475907,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8475907.png",79,"L","L",73,217,185,98,"1992-04-20","CAN","Micheal","Ferland","Swan River","MB",20
8476244,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8476244.png",33,"D","R",71,197,180,89,"1986-01-09","CHE","Raphael","Diaz","Baar",NA,20
8476346,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8476346.png",13,"L","L",69,165,175,75,"1993-08-13","USA","Johnny","Gaudreau","Salem","NJ",20
8476440,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8476440.png",60,"C","L",72,180,183,82,"1993-04-16","FIN","Markus","Granlund","Oulu",NA,20
8476452,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8476452.png",26,"D","L",74,207,188,94,"1993-03-12","CAN","Tyler","Wotherspoon","Burnaby","BC",20
8476466,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8476466.png",27,"L","L",71,190,180,86,"1992-10-05","CHE","Sven","Baertschi","Bern",NA,20
8476967,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8476967.png",61,"D","L",73,197,185,89,"1994-01-06","CAN","Brett","Kulak","Edmonton","AB",20
8477486,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8477486.png",28,"L","L",74,196,188,89,"1994-12-14","CAN","Emile","Poirier","Montréal","QC",20
8477497,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8477497.png",23,"C","L",74,196,188,89,"1994-10-12","CAN","Sean","Monahan","Brampton","ON",20
8477591,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8477591.png",16,"C","R",73,198,185,90,"1990-07-14","CAN","Josh","Jooris","Burlington","ON",20
8477913,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8477913.png",45,"L","L",75,215,191,98,"1989-09-15","DEU","David","Wolf","Dusseldorf",NA,20
8477935,"https://assets.nhle.com/mugs/nhl/20142015/CGY/8477935.png",93,"C","L",73,195,185,88,"1996-06-20","CAN","Sam","Bennett","Holland Landing","ON",20
8466251,"https://assets.nhle.com/mugs/nhl/20142015/WSH/8466251.png",25,"L","L",75,215,191,98,"1979-05-02","CAN","Jason","Chimera","Edmonton","AB",15
8468208,"https://assets.nhle.com/mugs/nhl/20142015/WSH/8468208.png",42,"R","R",73,225,185,102,"1980-12-02","CAN","Joel","Ward","North York","ON",15
8468498,"https://assets.nhle.com/mugs/nhl/20142015/WSH/8468498.png",44,"D","L",75,217,191,98,"1980-09-26","USA","Brooks","Orpik","San Francisco","CA",15
