"playerId","headshot","sweaterNumber","positionCode","shootsCatches","heightInInches","weightInPounds","heightInCentimeters","weightInKilograms","birthDate","birthCountry","firstName","lastName","birthCity","birthStateProvince","teamId"
8470877,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8470877.png",19,"R","R",75,208,191,94,"1984-08-10","CAN","David","Jones","Guelph","ON",20
8470966,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8470966.png",5,"D","L",72,205,183,93,"1983-10-03","CAN","Mark","Giordano","Toronto","ON",20
8471185,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8471185.png",20,"L","L",73,197,185,89,"1982-12-28","CAN","Curtis","Glencross","Kindersley","SK",20
8471222,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8471222.png",15,"D","L",76,210,193,95,"1986-02-01","CZE","Ladislav","Smid","Frydlant",NA,20
8471403,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8471403.png",31,"G","L",74,206,188,93,"1986-07-01","FIN","Karri","Ramo","Asikkala",NA,20
8471729,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8471729.png",4,"D","L",70,170,178,77,"1987-05-02","CAN","Kris","Russell","Caroline","AB",20
8471761,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8471761.png",44,"D","L",73,196,185,89,"1986-10-27","USA","Chris","Butler","St. Louis","MO",20
8471767,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8471767.png",19,"C","R",74,216,188,98,"1986-09-27","CAN","Blair","Jones","Central Butte","SK",20
8473499,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8473499.png",29,"G","L",76,218,193,99,"1987-01-03","CHE","Reto","Berra","Bülach",NA,20
8473908,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8473908.png",15,"R","R",76,234,193,106,"1984-02-07","CAN","Kevin","Westgarth","Amherstburg","ON",20
8473953,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8473953.png",27,"D","L",73,197,185,89,"1984-10-13","CAN","Derek","Smith","Belleville","ON",20
8474001,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8474001.png",39,"L","L",74,185,188,84,"1988-04-22","CAN","TJ","Galiardi","Calgary","AB",20
8474038,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8474038.png",32,"C","L",69,164,175,74,"1989-04-27","CAN","Paul","Byron","Ottawa","ON",20
8474150,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8474150.png",11,"C","L",72,206,183,93,"1989-03-17","SWE","Mikael","Backlund","Vasteras",NA,20
8474577,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8474577.png",8,"C","L",77,221,196,100,"1990-01-30","CAN","Joe","Colborne","Calgary","AB",20
8474642,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8474642.png",17,"C","L",74,208,188,94,"1990-03-25","CAN","Lance","Bouma","Provost","AB",20
8474673,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8474673.png",7,"D","L",74,187,188,85,"1990-06-07","CAN","TJ","Brodie","Chatham","ON",20
8474837,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8474837.png",42,"D","L",69,195,175,88,"1990-04-23","CAN","Mark","Cundari","Toronto","ON",20
8475196,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8475196.png",58,"R","L",74,210,188,95,"1990-10-18","USA","Ben","Hanowski","Little Falls","MN",20
8475260,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8475260.png",10,"C","R",74,195,188,88,"1990-09-10","CAN","Corban","Knight","Oliver","BC",20
8475264,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8475264.png",21,"C","L",72,170,183,77,"1991-05-21","CZE","Roman","Horak","České Budějovice",NA,20
8475283,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8475283.png",28,"L","L",75,215,191,98,"1989-08-25","USA","Lane","MacDermid","Hartford","CT",20
8475299,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8475299.png",37,"G","L",73,190,185,86,"1991-04-16","FIN","Joni","Ortio","Turku",NA,20
8475648,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8475648.png",43,"D","L",79,226,201,103,"1989-06-29","CAN","Chris","Breen","Uxbridge","ON",20
8475733,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8475733.png",59,"C","L",73,195,185,88,"1992-02-04","CAN","Max","Reinhart","West Vancouver","BC",20
8475833,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8475833.png",46,"C","R",72,193,183,88,"1992-05-13","USA","Bill","Arnold","Boston","MA",20
8475844,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8475844.png",51,"L","L",72,204,183,93,"1992-04-30","USA","Kenny","Agostino","Morristown","NJ",20
8476043,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8476043.png",38,"C","L",72,190,183,86,"1987-02-13","CAN","Ben","Street","Coquitlam","BC",20
8476346,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8476346.png",13,"L","L",69,165,175,75,"1993-08-13","USA","Johnny","Gaudreau","Salem","NJ",20
8476440,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8476440.png",60,"C","L",72,180,183,82,"1993-04-16","FIN","Markus","Granlund","Oulu",NA,20
8476452,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8476452.png",26,"D","L",74,207,188,94,"1993-03-12","CAN","Tyler","Wotherspoon","Burnaby","BC",20
8476466,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8476466.png",27,"L","L",71,190,180,86,"1992-10-05","CHE","Sven","Baertschi","Bern",NA,20
8476827,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8476827.png",41,"D","L",70,180,178,82,"1989-05-26","USA","Chad","Billins","Port Huron","MI",20
8477497,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8477497.png",23,"C","L",74,196,188,89,"1994-10-12","CAN","Sean","Monahan","Brampton","ON",20
8477847,"https://assets.nhle.com/mugs/nhl/20132014/CGY/8477847.png",48,"L","L",75,207,191,94,"1991-11-12","CAN","Bryce","Van Brabant","Morinville","AB",20
8460496,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8460496.png",94,"L","L",74,191,188,87,"1976-02-21","CAN","Ryan","Smyth","Banff","AB",22
8466333,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8466333.png",21,"D","L",71,182,180,83,"1979-03-17","CAN","Andrew","Ference","Edmonton","AB",22
8467391,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8467391.png",1,"G","L",75,232,191,105,"1980-01-18","CAN","Jason","LaBarbera","Burnaby","BC",22
8468513,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8468513.png",15,"D","L",73,203,185,92,"1982-08-25","CAN","Nick","Schultz","Strasbourg","SK",22
8468524,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8468524.png",80,"G","L",75,213,191,97,"1980-06-22","RUS","Ilya","Bryzgalov","Togliatti",NA,22
8468611,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8468611.png",23,"L","L",72,211,183,96,"1981-06-17","USA","Matt","Hendricks","Blaine","MN",22
8469466,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8469466.png",83,"R","R",72,177,183,80,"1983-08-13","CZE","Ales","Hemsky","Pardubice",NA,22
8470159,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8470159.png",27,"C","R",72,200,183,91,"1983-10-19","CAN","Boyd","Gordon","Unity","SK",22
8470268,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8470268.png",37,"D","L",72,206,183,93,"1983-10-11","RUS","Denis","Grebeshkov","Yaroslavl",NA,22
8470280,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8470280.png",55,"L","L",74,226,188,103,"1984-01-22","CAN","Ben","Eager","Ottawa","ON",22
8470714,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8470714.png",44,"D","R",75,204,191,93,"1984-01-05","USA","Corey","Potter","Lansing","MI",22
8471222,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8471222.png",5,"D","L",76,210,193,95,"1986-02-01","CZE","Ladislav","Smid","Frydlant",NA,22
8471227,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8471227.png",40,"G","L",78,224,198,102,"1986-05-04","CAN","Devan","Dubnyk","Regina","SK",22
8471323,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8471323.png",28,"L","L",73,208,185,94,"1984-06-14","CAN","Ryan","Jones","Chatham","ON",22
8471371,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8471371.png",13,"R","R",71,205,180,93,"1985-06-24","USA","Mike","Brown","Chicago","IL",22
8471748,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8471748.png",5,"D","L",76,220,193,100,"1986-09-29","CAN","Mark","Fraser","Ottawa","ON",22
8472424,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8472424.png",48,"L","L",74,219,188,99,"1985-04-15","CAN","Ryan","Hamilton","Oshawa","ON",22
8473507,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8473507.png",2,"D","R",75,209,191,95,"1987-12-09","USA","Jeff","Petry","Ann Arbor","MI",22
8473514,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8473514.png",6,"L","L",76,213,193,97,"1987-10-05","FIN","Jesse","Joensuu","Pori",NA,22
8473614,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8473614.png",32,"G","L",70,183,178,83,"1987-07-25","USA","Richard","Bachman","Salt Lake City","UT",22
8473911,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8473911.png",13,"R","R",73,205,185,93,"1984-04-26","CAN","Steven","Pinizzotto","Mississauga","ON",22
8473989,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8473989.png",20,"L","L",76,225,193,102,"1989-07-25","CAN","Luke","Gazdic","Toronto","ON",22
8474040,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8474040.png",89,"C","R",71,201,180,91,"1989-08-10","CAN","Sam","Gagner","London","ON",22
8474059,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8474059.png",23,"L","L",70,187,178,85,"1987-02-05","SWE","Linus","Omark","Övertorneå",NA,22
8474102,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8474102.png",57,"L","R",73,196,185,89,"1988-05-28","CAN","David","Perron","Sherbrooke","QC",22
8474586,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8474586.png",14,"R","R",71,190,180,86,"1990-05-15","CAN","Jordan","Eberle","Regina","SK",22
8474602,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8474602.png",19,"D","R",74,190,188,86,"1990-07-06","CAN","Justin","Schultz","Kelowna","BC",22
8474707,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8474707.png",63,"D","R",73,185,185,84,"1989-12-07","DNK","Philip","Larsen","Esbjerg",NA,22
8475165,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8475165.png",51,"C","L",72,184,183,83,"1991-04-24","SWE","Anton","Lander","Sundsvall",NA,22
8475264,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8475264.png",NA,"C","L",72,170,183,77,"1991-05-21","CZE","Roman","Horak","České Budějovice",NA,22
8475681,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8475681.png",30,"G","L",74,181,188,82,"1986-09-11","CAN","Ben","Scrivens","Spruce Grove","AB",22
8475716,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8475716.png",85,"D","L",77,217,196,98,"1992-02-18","SVK","Martin","Marincin","Kosice",NA,22
8475752,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8475752.png",15,"R","R",74,200,188,91,"1991-11-01","USA","Tyler","Pitlick","Minneapolis","MN",22
8475791,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8475791.png",4,"L","L",73,210,185,95,"1991-11-14","CAN","Taylor","Hall","Calgary","AB",22
8476062,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8476062.png",26,"C","R",68,174,173,79,"1988-08-12","USA","Mark","Arcobello","Milford","CT",22
8476166,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8476166.png",81,"D","R",73,200,185,91,"1988-06-04","CAN","Taylor","Fedun","Edmonton","AB",22
8476179,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8476179.png",41,"C","L",75,202,191,92,"1987-07-16","USA","Will","Acton","Edina","MN",22
8476454,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8476454.png",93,"C","L",72,195,183,88,"1993-04-12","CAN","Ryan","Nugent-Hopkins","Burnaby","BC",22
8476472,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8476472.png",77,"D","L",75,216,191,98,"1993-07-20","SWE","Oscar","Klefbom","Karlstad",NA,22
8476779,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8476779.png",24,"D","L",69,177,175,80,"1988-08-24","CAN","Brad","Hunt","Maple Ridge","BC",22
8476839,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8476839.png",35,"G","L",72,181,183,82,"1982-08-08","SWE","Viktor","Fasth","Kalix",NA,22
8476855,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8476855.png",10,"R","L",71,195,180,88,"1993-10-06","RUS","Nail","Yakupov","Nizhnekamsk",NA,22
8477289,"https://assets.nhle.com/mugs/nhl/20132014/EDM/8477289.png",77,"D","L",76,218,193,99,"1986-07-29","RUS","Anton","Belov","Ryazan",NA,22
8468001,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8468001.png",24,"C","L",71,177,180,80,"1981-06-11","CAN","Derek","MacKenzie","Sudbury","ON",29
8468483,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8468483.png",10,"R","L",73,200,185,91,"1982-02-14","SVK","Marian","Gaborik","Trencin",NA,29
8468513,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8468513.png",15,"D","L",73,203,185,92,"1982-08-25","CAN","Nick","Schultz","Strasbourg","SK",29
8469469,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8469469.png",18,"L","L",74,214,188,97,"1982-05-03","USA","R.J.","Umberger","Pittsburgh","PA",29
8469492,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8469492.png",51,"D","L",74,221,188,100,"1983-07-19","RUS","Fedor","Tyutin","Izhevsk",NA,29
8470065,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8470065.png",12,"C","L",74,213,188,97,"1982-01-06","CAN","Ryan","Craig","Abbotsford","BC",29
8470093,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8470093.png",30,"G","R",74,183,188,83,"1983-04-11","USA","Mike","McKenna","St. Louis","MO",29
8470147,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8470147.png",30,"G","L",73,210,185,95,"1983-05-23","CAN","Curtis","McElhinney","London","ON",29
8470222,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8470222.png",21,"D","R",71,203,180,92,"1984-02-21","USA","James","Wisniewski","Canton","MI",29
8470596,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8470596.png",8,"R","R",74,229,188,104,"1985-05-29","CAN","Nathan","Horton","Welland","ON",29
8471260,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8471260.png",14,"L","R",73,200,185,91,"1986-02-18","CAN","Blake","Comeau","Meadow Lake","SK",29
8471273,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8471273.png",17,"C","L",74,208,188,94,"1986-04-29","USA","Brandon","Dubinsky","Anchorage","AK",29
8471348,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8471348.png",6,"D","L",76,217,193,98,"1986-06-16","RUS","Nikita","Nikitin","Omsk",NA,29
8471677,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8471677.png",7,"D","L",73,227,185,103,"1987-01-13","USA","Jack","Johnson","Indianapolis","IN",29
8471681,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8471681.png",10,"R","R",73,216,185,98,"1987-05-19","USA","Jack","Skille","Madison","WI",29
8471760,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8471760.png",32,"C","R",72,205,183,93,"1987-01-07","CAN","Cody","Bass","Owen Sound","ON",29
8471766,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8471766.png",40,"R","R",75,206,191,93,"1986-05-13","USA","Jared","Boll","Charlotte","NC",29
8473422,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8473422.png",71,"L","L",72,210,183,95,"1987-10-31","USA","Nick","Foligno","Buffalo","NY",29
8473573,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8473573.png",42,"C","L",76,199,193,90,"1988-05-24","RUS","Artem","Anisimov","Yaroslavl",NA,29
8473914,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8473914.png",55,"C","R",70,195,178,88,"1985-02-04","CAN","Mark","Letestu","Elk Point","AB",29
8474130,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8474130.png",26,"R","R",72,192,183,87,"1989-07-25","USA","Corey","Tropp","Grosse Pointe Woods","MI",29
8474192,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8474192.png",23,"R","R",72,205,183,93,"1988-01-03","CAN","Matt","Frattin","Edmonton","AB",29
8474597,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8474597.png",29,"D","R",73,190,185,86,"1989-11-30","CAN","Cody","Goloubef","Mississauga","ON",29
8474685,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8474685.png",11,"L","L",71,186,180,84,"1989-12-24","CAN","Matt","Calvert","Brandon","MB",29
8474715,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8474715.png",13,"R","R",68,176,173,80,"1989-06-05","USA","Cam","Atkinson","Riverside","CT",29
8474744,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8474744.png",37,"C","L",73,198,185,90,"1988-12-29","CAN","Sean","Collins","Saskatoon","SK",29
8474774,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8474774.png",47,"D","R",75,215,191,98,"1990-03-13","CAN","Dalton","Prout","Kingsville","ON",29
8475148,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8475148.png",20,"D","L",74,200,188,91,"1991-02-24","USA","Tim","Erixon","Port Chester","NY",29
8475233,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8475233.png",58,"D","R",73,235,185,107,"1990-10-22","CAN","David","Savard","St-Hyacinthe","QC",29
8475683,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8475683.png",72,"G","L",74,182,188,83,"1988-09-20","RUS","Sergei","Bobrovsky","Novokuznetsk",NA,29
8475793,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8475793.png",19,"C","R",75,218,191,99,"1992-07-31","CAN","Ryan","Johansen","Vancouver","BC",29
8475808,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8475808.png",39,"C","L",74,199,188,90,"1992-04-09","CAN","Michael","Chaput","Ile Bizard","QC",29
8476432,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8476432.png",38,"C","L",74,203,188,92,"1993-06-15","CAN","Boone","Jenner","Dorchester","ON",29
8476850,"https://assets.nhle.com/mugs/nhl/20132014/CBJ/8476850.png",27,"D","L",73,206,185,93,"1993-09-27","CAN","Ryan","Murray","Regina","SK",29
8458537,"https://assets.nhle.com/mugs/nhl/20132014/DAL/8458537.png",13,"L","R",70,180,178,82,"1972-05-08","CAN","Ray","Whitney","Fort Saskatchewan","AB",25
8458951,"https://assets.nhle.com/mugs/nhl/20132014/DAL/8458951.png",55,"D","L",74,210,188,95,"1974-04-13","RUS","Sergei","Gonchar","Chelyabinsk",NA,25
8460703,"https://assets.nhle.com/mugs/nhl/20132014/DAL/8460703.png",30,"G","L",71,201,180,91,"1974-04-15","USA","Tim","Thomas","Flint","MI",25
8462196,"https://assets.nhle.com/mugs/nhl/20132014/DAL/8462196.png",3,"D","R",71,190,180,86,"1977-03-03","CAN","Stephane","Robidas","Sherbrooke","QC",25
8467396,"https://assets.nhle.com/mugs/nhl/20132014/DAL/8467396.png",72,"L","L",74,205,188,93,"1978-11-06","USA","Erik","Cole","Oswego","NY",25
8467423,"https://assets.nhle.com/mugs/nhl/20132014/DAL/8467423.png",10,"C","L",73,210,185,95,"1978-09-17","CAN","Shawn","Horcoff","Trail","BC",25
8468540,"https://assets.nhle.com/mugs/nhl/20132014/DAL/8468540.png",30,"G","L",73,195,185,88,"1980-06-19","CAN","Dan","Ellis","Saskatoon","SK",25
