"playerId","headshot","sweaterNumber","positionCode","shootsCatches","heightInInches","weightInPounds","heightInCentimeters","weightInKilograms","birthDate","birthCountry","firstName","lastName","birthCity","birthStateProvince","teamId"
8471239,"https://assets.nhle.com/mugs/nhl/20102011/VAN/8471239.png",35,"G","L",75,214,191,97,"1986-03-18","USA","Cory","Schneider","Marblehead","MA",23
8471268,"https://assets.nhle.com/mugs/nhl/20102011/VAN/8471268.png",38,"R","R",75,215,191,98,"1986-08-15","CAN","Victor","Oreskovich","Whitby","ON",23
8471303,"https://assets.nhle.com/mugs/nhl/20102011/VAN/8471303.png",23,"D","L",76,210,193,95,"1986-04-21","SWE","Alexander","Edler","Ostersund",NA,23
8471498,"https://assets.nhle.com/mugs/nhl/20102011/VAN/8471498.png",36,"R","R",73,198,185,90,"1986-03-15","DNK","Jannik","Hansen","Rødovre",NA,23
8471628,"https://assets.nhle.com/mugs/nhl/20102011/VAN/8471628.png",37,"C","R",71,190,180,86,"1984-05-16","CAN","Rick","Rypien","Coleman","AB",23
8471664,"https://assets.nhle.com/mugs/nhl/20102011/VAN/8471664.png",21,"L","L",73,179,185,81,"1985-09-17","CAN","Mason","Raymond","Cochrane","AB",23
8471692,"https://assets.nhle.com/mugs/nhl/20102011/VAN/8471692.png",34,"D","L",75,198,191,90,"1987-03-17","CAN","Ryan","Parent","Prince Albert","SK",23
8471863,"https://assets.nhle.com/mugs/nhl/20102011/VAN/8471863.png",62,"C","L",72,185,183,84,"1987-03-06","SVK","Mario","Bliznak","Trencin",NA,23
8473488,"https://assets.nhle.com/mugs/nhl/20102011/VAN/8473488.png",25,"R","R",70,195,178,88,"1986-03-10","RUS","Sergei","Shirokov","Moscow",NA,23
8473931,"https://assets.nhle.com/mugs/nhl/20102011/VAN/8473931.png",57,"D","R",69,195,175,88,"1985-08-13","USA","Lee","Sweatt","Elburn","IL",23
8474570,"https://assets.nhle.com/mugs/nhl/20102011/VAN/8474570.png",9,"C","R",72,191,183,87,"1990-02-18","CAN","Cody","Hodgson","Toronto","ON",23
8474601,"https://assets.nhle.com/mugs/nhl/20102011/VAN/8474601.png",47,"D","L",75,209,191,95,"1990-02-18","CAN","Yann","Sauve","Montréal","QC",23
8475104,"https://assets.nhle.com/mugs/nhl/20102011/VAN/8475104.png",64,"D","L",72,191,183,87,"1988-02-16","CAN","Evan","Oberg","Forestburg","AB",23
8475619,"https://assets.nhle.com/mugs/nhl/20102011/VAN/8475619.png",15,"L","L",72,215,183,98,"1985-05-30","CAN","Aaron","Volpatti","Revelstoke","BC",23
8475690,"https://assets.nhle.com/mugs/nhl/20102011/VAN/8475690.png",8,"D","R",74,193,188,88,"1989-12-20","CAN","Chris","Tanev","Toronto","ON",23
8460533,"https://assets.nhle.com/mugs/nhl/20102011/STL/8460533.png",38,"C","R",75,220,191,100,"1976-02-20","CAN","Dave","Scatchard","Hinton","AB",19
8466142,"https://assets.nhle.com/mugs/nhl/20102011/STL/8466142.png",4,"D","L",76,216,193,98,"1979-04-17","CAN","Eric","Brewer","Vernon","BC",19
8467890,"https://assets.nhle.com/mugs/nhl/20102011/STL/8467890.png",5,"D","L",72,203,183,92,"1981-03-05","CAN","Barret","Jackman","Trail","BC",19
8468434,"https://assets.nhle.com/mugs/nhl/20102011/STL/8468434.png",10,"L","L",70,175,178,79,"1977-08-25","CAN","Andy","McDonald","Strathroy","ON",19
8468504,"https://assets.nhle.com/mugs/nhl/20102011/STL/8468504.png",22,"C","R",72,199,183,90,"1982-04-17","CAN","Brad","Boyes","Mississauga","ON",19
8468515,"https://assets.nhle.com/mugs/nhl/20102011/STL/8468515.png",15,"L","L",77,230,196,104,"1981-03-01","USA","Brad","Winchester","Madison","WI",19
8469152,"https://assets.nhle.com/mugs/nhl/20102011/STL/8469152.png",29,"G","L",73,185,185,84,"1976-03-30","USA","Ty","Conklin","Anchorage","AK",19
8469470,"https://assets.nhle.com/mugs/nhl/20102011/STL/8469470.png",13,"D","L",73,202,185,92,"1983-01-27","CAN","Carlo","Colaiacovo","Toronto","ON",19
8469508,"https://assets.nhle.com/mugs/nhl/20102011/STL/8469508.png",18,"C","L",73,205,185,93,"1983-03-02","CAN","Jay","McClement","Kingston","ON",19
8470123,"https://assets.nhle.com/mugs/nhl/20102011/STL/8470123.png",55,"R","R",72,215,183,98,"1984-04-15","USA","Cam","Janssen","St. Louis","MO",19
8470136,"https://assets.nhle.com/mugs/nhl/20102011/STL/8470136.png",37,"D","L",71,213,180,97,"1982-12-17","CAN","Nathan","Oystrick","Regina","SK",19
8470257,"https://assets.nhle.com/mugs/nhl/20102011/STL/8470257.png",20,"L","L",72,211,183,96,"1984-03-01","CAN","Alexander","Steen","Winnipeg","MB",19
8470647,"https://assets.nhle.com/mugs/nhl/20102011/STL/8470647.png",26,"R","R",74,209,188,95,"1985-07-10","USA","B.J.","Crombeen","Denver","CO",19
8470655,"https://assets.nhle.com/mugs/nhl/20102011/STL/8470655.png",42,"C","R",75,215,191,98,"1984-05-01","USA","David","Backes","Minneapolis","MN",19
8470729,"https://assets.nhle.com/mugs/nhl/20102011/STL/8470729.png",33,"D","R",75,210,191,95,"1984-10-30","CAN","Tyson","Strachan","Melfort","SK",19
8470860,"https://assets.nhle.com/mugs/nhl/20102011/STL/8470860.png",41,"G","L",71,189,180,86,"1985-05-13","SVK","Jaroslav","Halak","Bratislava",NA,19
8470871,"https://assets.nhle.com/mugs/nhl/20102011/STL/8470871.png",32,"L","L",73,206,185,93,"1984-05-29","CAN","Chris","Porter","Toronto","ON",19
8471348,"https://assets.nhle.com/mugs/nhl/20102011/STL/8471348.png",64,"D","L",76,217,193,98,"1986-06-16","RUS","Nikita","Nikitin","Omsk",NA,19
8471392,"https://assets.nhle.com/mugs/nhl/20102011/STL/8471392.png",46,"D","R",74,240,188,109,"1986-04-28","CZE","Roman","Polak","Ostrava",NA,19
8471490,"https://assets.nhle.com/mugs/nhl/20102011/STL/8471490.png",79,"R","R",75,209,191,95,"1985-07-15","CAN","Adam","Cracknell","Prince Albert","SK",19
8471698,"https://assets.nhle.com/mugs/nhl/20102011/STL/8471698.png",74,"R","R",72,187,183,85,"1986-12-23","USA","T.J.","Oshie","Everett","WA",19
8471743,"https://assets.nhle.com/mugs/nhl/20102011/STL/8471743.png",71,"L","L",71,191,180,87,"1987-07-02","CZE","Vladimir","Sobotka","Trebic",NA,19
8471750,"https://assets.nhle.com/mugs/nhl/20102011/STL/8471750.png",30,"G","L",79,210,201,95,"1986-11-21","USA","Ben","Bishop","Denver","CO",19
8471753,"https://assets.nhle.com/mugs/nhl/20102011/STL/8471753.png",77,"C","R",70,190,178,86,"1985-12-10","USA","T.J.","Hensick","Lansing","MI",19
8471817,"https://assets.nhle.com/mugs/nhl/20102011/STL/8471817.png",75,"R","R",74,225,188,102,"1987-01-20","CAN","Ryan","Reaves","Winnipeg","MB",19
8471832,"https://assets.nhle.com/mugs/nhl/20102011/STL/8471832.png",47,"C","L",72,192,183,87,"1987-01-14","CAN","Nick","Drazenovic","Prince George","BC",19
8471851,"https://assets.nhle.com/mugs/nhl/20102011/STL/8471851.png",36,"R","R",72,198,183,90,"1986-10-23","CAN","Matt","D'Agostini","Sault Ste. Marie","ON",19
8473446,"https://assets.nhle.com/mugs/nhl/20102011/STL/8473446.png",6,"D","R",76,225,193,102,"1988-03-21","USA","Erik","Johnson","Bloomington","MN",19
8473485,"https://assets.nhle.com/mugs/nhl/20102011/STL/8473485.png",25,"R","R",74,242,188,110,"1987-10-30","CAN","Chris","Stewart","Toronto","ON",19
8473534,"https://assets.nhle.com/mugs/nhl/20102011/STL/8473534.png",21,"C","L",76,215,193,98,"1988-06-02","SWE","Patrik","Berglund","Västerås",NA,19
8474013,"https://assets.nhle.com/mugs/nhl/20102011/STL/8474013.png",28,"D","L",73,225,185,102,"1989-02-21","USA","Ian","Cole","Ann Arbor","MI",19
8474031,"https://assets.nhle.com/mugs/nhl/20102011/STL/8474031.png",22,"D","R",72,212,183,96,"1989-01-29","USA","Kevin","Shattenkirk","New Rochelle","NY",19
8474102,"https://assets.nhle.com/mugs/nhl/20102011/STL/8474102.png",57,"L","R",73,196,185,89,"1988-05-28","CAN","David","Perron","Sherbrooke","QC",19
8474565,"https://assets.nhle.com/mugs/nhl/20102011/STL/8474565.png",27,"D","R",75,215,191,98,"1990-01-18","CAN","Alex","Pietrangelo","King City","ON",19
8474592,"https://assets.nhle.com/mugs/nhl/20102011/STL/8474592.png",39,"C","L",74,200,188,91,"1990-03-15","USA","Philip","McRae","Minneapolis","MN",19
8474762,"https://assets.nhle.com/mugs/nhl/20102011/STL/8474762.png",19,"L","L",71,205,180,93,"1990-02-25","CAN","Stefan","Della Rovere","Richmond Hill","ON",19
8460556,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8460556.png",19,"L","L",76,220,193,100,"1974-10-08","SWE","Freddy","Modin","Sundsvall",NA,11
8460720,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8460720.png",36,"L","L",72,227,183,103,"1976-08-17","CAN","Eric","Boulton","Halifax","NS",11
8462041,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8462041.png",20,"R","R",74,195,188,88,"1977-03-09","CZE","Radek","Dvorak","Tabor",NA,11
8462152,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8462152.png",50,"G","L",72,198,183,90,"1976-04-20","CAN","Chris","Mason","Red Deer","AB",11
8462176,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8462176.png",3,"D","R",74,205,188,93,"1977-01-07","CAN","Brent","Sopel","Calgary","AB",11
8467353,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8467353.png",80,"C","L",78,245,198,111,"1980-02-18","KAZ","Nik","Antropov","Ust-Kamenogorsk",NA,11
8468493,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8468493.png",6,"D","L",75,201,191,91,"1981-03-24","USA","Ron","Hainsey","Bolton","CT",11
8469501,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8469501.png",27,"R","R",75,235,191,107,"1983-06-03","CAN","Chris","Thorburn","Sault Ste. Marie","ON",11
8469505,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8469505.png",3,"D","L",76,215,193,98,"1982-08-26","USA","Noah","Welch","Brighton","MA",11
8469665,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8469665.png",29,"D","L",72,191,183,87,"1981-10-01","SWE","Johnny","Oduya","Stockholm",NA,11
8470280,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8470280.png",21,"L","L",74,226,188,103,"1984-01-22","CAN","Ben","Eager","Ottawa","ON",11
8470289,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8470289.png",23,"C","L",72,195,183,88,"1982-12-09","USA","Jim","Slater","Lapeer","MI",11
8470321,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8470321.png",12,"C","L",76,225,193,102,"1978-10-26","USA","Patrick","Rissmiller","Belmont","MA",11
8470578,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8470578.png",24,"D","L",70,185,178,84,"1981-01-04","USA","Freddy","Meyer","Sanbornville","NH",11
8470614,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8470614.png",5,"D","L",74,215,188,98,"1984-04-27","USA","Mark","Stuart","Rochester","MN",11
8470618,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8470618.png",22,"R","R",75,230,191,104,"1985-01-05","CAN","Anthony","Stewart","LaSalle","QC",11
8470741,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8470741.png",15,"R","L",69,200,175,91,"1985-02-09","CAN","Nigel","Dawes","Winnipeg","MB",11
8470828,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8470828.png",39,"D","L",70,180,178,82,"1984-11-05","SWE","Toby","Enstrom","Nordingra",NA,11
8470834,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8470834.png",33,"D","R",77,260,196,118,"1985-03-27","USA","Dustin","Byfuglien","Roseau","MN",11
8471217,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8471217.png",16,"L","L",75,205,191,93,"1985-12-12","CAN","Andrew","Ladd","Maple Ridge","BC",11
8471218,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8471218.png",26,"R","R",77,220,196,100,"1986-08-31","USA","Blake","Wheeler","Plymouth","MN",11
8471238,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8471238.png",13,"C","L",71,200,180,91,"1986-07-01","USA","Rob","Schremp","Fulton","NY",11
8471514,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8471514.png",47,"C","R",71,195,180,88,"1982-07-08","CAN","Rich","Peverley","Kingston","ON",11
8471697,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8471697.png",18,"R","R",70,194,178,88,"1987-03-07","SWE","Niclas","Bergfors","Sodertalje",NA,11
8471715,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8471715.png",31,"G","L",75,212,191,96,"1987-08-31","CZE","Ondrej","Pavelec","Kladno",NA,11
8471848,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8471848.png",51,"D","L",73,210,185,95,"1987-03-03","RUS","Andrey","Zubarev","Ufa",NA,11
8472379,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8472379.png",14,"C","R",69,180,175,82,"1982-07-19","USA","Tim","Stapleton","Forest Park","IL",11
8473412,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8473412.png",10,"C","R",72,191,183,87,"1987-11-12","CAN","Bryan","Little","Edmonton","AB",11
8473459,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8473459.png",44,"D","L",74,215,188,98,"1988-07-25","LVA","Arturs","Kulda","Riga",NA,11
8473493,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8473493.png",49,"C","L",73,195,185,88,"1988-03-30","CAN","Ben","Maxwell","North Vancouver","BC",11
8474074,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8474074.png",38,"D","R",75,195,191,88,"1989-02-22","CAN","Paul","Postma","Red Deer","AB",11
8474146,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8474146.png",46,"R","R",73,200,185,91,"1988-10-14","CAN","Spencer","Machacek","Lethbridge","AB",11
8474567,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8474567.png",4,"D","R",74,222,188,101,"1990-07-15","USA","Zach","Bogosian","Massena","NY",11
8474616,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8474616.png",45,"C","L",74,215,188,98,"1990-06-14","CAN","Patrice","Cormier","Moncton","NB",11
8474771,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8474771.png",34,"G","L",73,195,185,88,"1984-02-17","USA","Peter","Mannino","Farmington Hills","MI",11
8475159,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8475159.png",48,"L","R",75,205,191,93,"1991-01-28","SWE","Carl","Klingberg","Gothenburg",NA,11
8475169,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8475169.png",9,"L","L",74,210,188,95,"1991-08-02","CAN","Evander","Kane","Vancouver","BC",11
8475788,"https://assets.nhle.com/mugs/nhl/20102011/ATL/8475788.png",8,"C","L",73,180,185,82,"1991-10-21","RUS","Alexander","Burmistrov","Kazan",NA,11
8458943,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8458943.png",61,"L","L",72,193,183,88,"1973-12-20","CAN","Cory","Stillman","Peterborough","ON",12
8466035,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8466035.png",14,"L","R",68,188,173,85,"1978-10-27","RUS","Sergei","Samsonov","Moscow",NA,12
8466215,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8466215.png",77,"D","R",72,204,183,93,"1977-06-20","USA","Joe","Corvo","Oak Park","IL",12
8466398,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8466398.png",29,"R","R",72,197,183,89,"1979-01-24","CAN","Tom","Kostopoulos","Mississauga","ON",12
8467332,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8467332.png",5,"D","L",77,223,196,101,"1980-08-21","CAN","Bryan","Allen","Kingston","ON",12
8467396,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8467396.png",26,"R","L",74,205,188,93,"1978-11-06","USA","Erik","Cole","Oswego","NY",12
8469462,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8469462.png",15,"R","L",72,200,183,91,"1983-02-16","FIN","Tuomo","Ruutu","Vantaa",NA,12
8469476,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8469476.png",6,"D","L",72,217,183,98,"1983-01-29","USA","Tim","Gleason","Clawson","MI",12
8469531,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8469531.png",44,"D","L",76,222,193,101,"1982-11-03","CAN","Jay","Harrison","Oshawa","ON",12
8469638,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8469638.png",36,"L","L",72,191,183,87,"1983-04-01","FIN","Jussi","Jokinen","Kalajoki",NA,12
8469812,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8469812.png",59,"R","R",70,181,178,82,"1982-03-27","USA","Chad","LaRose","Fraser","MI",12
8470137,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8470137.png",25,"D","L",75,220,191,100,"1983-09-19","FIN","Joni","Pitkanen","Oulu",NA,12
8470265,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8470265.png",33,"D","R",77,200,196,91,"1984-05-06","UKR","Anton","Babchuk","Kiev",NA,12
8470273,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8470273.png",7,"D","R",70,191,178,87,"1984-06-04","CAN","Ian","White","Steinbach","MB",12
8470302,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8470302.png",39,"R","R",71,175,180,79,"1983-06-22","USA","Patrick","Dwyer","Spokane","WA",12
8470320,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8470320.png",30,"G","L",73,194,185,88,"1984-02-29","CAN","Cam","Ward","Saskatoon","SK",12
8470595,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8470595.png",12,"C","L",76,195,193,88,"1984-10-29","CAN","Eric","Staal","Thunder Bay","ON",12
8470649,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8470649.png",8,"C","L",71,189,180,86,"1985-02-01","CAN","Patrick","O'Sullivan","Toronto","ON",12
8470867,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8470867.png",20,"R","R",77,226,196,103,"1985-01-25","CAN","Troy","Bodie","Portage la Prairie","MB",12
8470988,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8470988.png",28,"D","R",72,195,183,88,"1984-04-22","CAN","Bryan","Rodney","London","ON",12
8471251,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8471251.png",35,"G","L",73,210,185,95,"1986-08-30","CAN","Justin","Peters","Blyth","ON",12
8471321,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8471321.png",27,"D","R",76,210,193,95,"1985-11-29","CAN","Brett","Carson","Regina","SK",12
8471810,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8471810.png",27,"D","L",73,210,185,95,"1987-03-17","CAN","Derek","Joslin","Richmond Hill","ON",12
8471840,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8471840.png",42,"C","L",72,200,183,91,"1987-06-02","CAN","Brett","Sutter","Viking","AB",12
8473444,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8473444.png",18,"C","L",72,185,183,84,"1986-10-13","CAN","Jon","Matsumoto","Ottawa","ON",12
8473482,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8473482.png",19,"L","L",72,205,183,93,"1988-03-16","CZE","Jiri","Tlusty","Slany",NA,12
8473571,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8473571.png",4,"D","R",73,195,185,88,"1988-02-25","USA","Jamie","McBain","Edina","MN",12
8473646,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8473646.png",29,"C","L",73,205,185,93,"1983-08-03","USA","Ryan","Carter","White Bear Lake","MN",12
8474091,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8474091.png",16,"C","R",75,190,191,86,"1989-02-14","USA","Brandon","Sutter","Huntington","NY",12
8474137,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8474137.png",21,"L","L",73,195,185,88,"1989-03-08","USA","Drayson","Bowman","Grand Rapids","MI",12
8474220,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8474220.png",71,"R","R",72,195,183,88,"1987-09-04","CAN","Jerome","Samson","Greenfield Park","QC",12
8474576,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8474576.png",22,"L","L",70,185,178,84,"1989-10-04","CAN","Zach","Boychuk","Airdrie","AB",12
8474610,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8474610.png",22,"R","R",74,197,188,89,"1989-11-01","CAN","Zac","Dalpe","Paris","ON",12
8475784,"https://assets.nhle.com/mugs/nhl/20102011/CAR/8475784.png",53,"L","L",71,197,180,89,"1992-05-16","CAN","Jeff","Skinner","Toronto","ON",12
8458637,"https://assets.nhle.com/mugs/nhl/20102011/PHI/8458637.png",6,"D","L",74,238,188,108,"1971-10-13","CAN","Sean","O'Donnell","Ottawa","ON",4
8459424,"https://assets.nhle.com/mugs/nhl/20102011/PHI/8459424.png",20,"D","L",78,220,198,100,"1974-10-10","CAN","Chris","Pronger","Dryden","ON",4
8459670,"https://assets.nhle.com/mugs/nhl/20102011/PHI/8459670.png",44,"D","L",70,194,178,88,"1975-03-18","FIN","Kimmo","Timonen","Kuopio",NA,4
8462052,"https://assets.nhle.com/mugs/nhl/20102011/PHI/8462052.png",33,"G","L",74,200,188,91,"1977-01-02","USA","Brian","Boucher","Woonsocket","RI",4
8462535,"https://assets.nhle.com/mugs/nhl/20102011/PHI/8462535.png",45,"L","L",75,230,191,104,"1976-02-07","CAN","Jody","Shelley","Thompson","MB",4
8464975,"https://assets.nhle.com/mugs/nhl/20102011/PHI/8464975.png",48,"R","R",69,174,175,79,"1977-10-06","CAN","Daniel","Brière","Gatineau","QC",4
8466145,"https://assets.nhle.com/mugs/nhl/20102011/PHI/8466145.png",24,"D","R",73,218,185,99,"1979-01-14","CAN","Nick","Boynton","Nobleton","ON",4
8467361,"https://assets.nhle.com/mugs/nhl/20102011/PHI/8467361.png",11,"C","L",75,210,191,95,"1980-02-16","CAN","Blair","Betts","Edmonton","AB",4
8467408,"https://assets.nhle.com/mugs/nhl/20102011/PHI/8467408.png",8,"D","R",76,215,193,98,"1980-04-07","CAN","Matt","Walker","Beaverlodge","AB",4
8468038,"https://assets.nhle.com/mugs/nhl/20102011/PHI/8468038.png",49,"G","L",75,186,191,84,"1981-05-19","CAN","Michael","Leighton","Petrolia","ON",4
8468486,"https://assets.nhle.com/mugs/nhl/20102011/PHI/8468486.png",19,"L","L",74,215,188,98,"1982-04-18","CAN","Scott","Hartnell","Regina","SK",4
8470597,"https://assets.nhle.com/mugs/nhl/20102011/PHI/8470597.png",93,"R","R",74,203,188,92,"1984-11-05","UKR","Nikolay","Zherdev","Kiev",NA,4
8470601,"https://assets.nhle.com/mugs/nhl/20102011/PHI/8470601.png",5,"D","L",77,224,196,102,"1985-02-27","CAN","Braydon","Coburn","Shaunavon","SK",4
8470604,"https://assets.nhle.com/mugs/nhl/20102011/PHI/8470604.png",17,"C","R",75,219,191,99,"1985-01-01","CAN","Jeff","Carter","London","ON",4
8470617,"https://assets.nhle.com/mugs/nhl/20102011/PHI/8470617.png",18,"C","L",71,196,180,89,"1985-02-11","CAN","Mike","Richards","Kenora","ON",4
